날짜,종가,오픈,고가,저가,거래량,변동 %
2019년 10월 25일,0.002696,0.002593,0.002771,0.002523,4.99B,3.97%
2019년 10월 24일,0.002593,0.002548,0.002615,0.00251,3.19B,1.76%
2019년 10월 23일,0.002548,0.002578,0.002645,0.002443,3.94B,-1.18%
2019년 10월 22일,0.002578,0.002704,0.002766,0.002574,1.90B,-4.63%
2019년 10월 21일,0.002704,0.0028,0.0028,0.002654,1.99B,-3.43%
2019년 10월 20일,0.0028,0.002789,0.002817,0.002732,3.07B,0.43%
2019년 10월 19일,0.002788,0.002753,0.002836,0.002735,2.86B,1.26%
2019년 10월 18일,0.002753,0.002755,0.002871,0.002699,3.70B,-0.06%
2019년 10월 17일,0.002755,0.002583,0.002841,0.002574,4.51B,6.63%
2019년 10월 16일,0.002583,0.002548,0.00259,0.002523,3.25B,1.38%
2019년 10월 15일,0.002548,0.002564,0.002578,0.002522,3.13B,-0.62%
2019년 10월 14일,0.002564,0.002465,0.002597,0.002451,3.25B,4.01%
2019년 10월 13일,0.002465,0.002383,0.002619,0.002381,3.93B,3.44%
2019년 10월 12일,0.002383,0.002369,0.002394,0.002346,2.72B,0.63%
2019년 10월 11일,0.002369,0.002385,0.002412,0.002359,2.81B,-0.69%
2019년 10월 10일,0.002385,0.002443,0.002446,0.00238,2.60B,-2.46%
2019년 10월 09일,0.002445,0.00243,0.002453,0.002394,3.14B,0.60%
2019년 10월 08일,0.002431,0.002527,0.002536,0.002369,2.86B,-3.83%
2019년 10월 07일,0.002527,0.002512,0.002544,0.002501,3.25B,0.59%
2019년 10월 06일,0.002512,0.002399,0.002535,0.002362,2.81B,4.74%
2019년 10월 05일,0.002399,0.002563,0.002587,0.002376,2.71B,-6.39%
2019년 10월 04일,0.002563,0.002387,0.002565,0.002339,2.56B,7.35%
2019년 10월 03일,0.002387,0.002415,0.002588,0.002342,2.34B,-1.17%
2019년 10월 02일,0.002415,0.002442,0.002462,0.002378,1.93B,-1.15%
2019년 10월 01일,0.002444,0.002418,0.002529,0.002411,2.67B,1.08%
2019년 09월 30일,0.002418,0.002288,0.0025,0.002252,3.91B,5.16%
2019년 09월 29일,0.002299,0.002312,0.002434,0.002202,3.18B,-0.54%
2019년 09월 28일,0.002312,0.002332,0.002362,0.002284,3.41B,-0.89%
2019년 09월 27일,0.002332,0.002215,0.002346,0.00215,3.22B,5.27%
2019년 09월 26일,0.002215,0.002263,0.002321,0.00218,3.26B,-2.10%
2019년 09월 25일,0.002263,0.00226,0.002289,0.002142,3.83B,0.38%
2019년 09월 24일,0.002255,0.002585,0.002611,0.002158,5.29B,-12.73%
2019년 09월 23일,0.002583,0.002649,0.002659,0.002583,2.17B,-2.48%
2019년 09월 22일,0.002649,0.002681,0.002683,0.002632,2.43B,-1.20%
2019년 09월 21일,0.002681,0.002725,0.002728,0.002644,2.17B,-1.62%
2019년 09월 20일,0.002725,0.00274,0.002759,0.002687,2.11B,-0.51%
2019년 09월 19일,0.002739,0.002748,0.002765,0.002618,3.10B,-0.25%
2019년 09월 18일,0.002746,0.002617,0.002833,0.002596,2.86B,4.93%
2019년 09월 17일,0.002617,0.0025,0.002624,0.002496,2.56B,4.62%
2019년 09월 16일,0.002502,0.002519,0.002548,0.002466,2.37B,-0.63%
2019년 09월 15일,0.002517,0.002476,0.002533,0.002408,2.19B,1.69%
2019년 09월 14일,0.002476,0.002471,0.002507,0.002451,2.20B,0.20%
2019년 09월 13일,0.002471,0.002462,0.00249,0.002402,1.84B,0.37%
2019년 09월 12일,0.002462,0.00246,0.002492,0.00238,2.03B,0.05%
2019년 09월 11일,0.00246,0.00248,0.002487,0.002407,2.05B,-0.73%
2019년 09월 10일,0.002478,0.00248,0.002517,0.002461,2.42B,-0.12%
2019년 09월 09일,0.002481,0.00258,0.002581,0.002413,3.06B,-3.83%
2019년 09월 08일,0.00258,0.002536,0.002616,0.00252,2.51B,1.74%
2019년 09월 07일,0.002536,0.002572,0.002614,0.002484,2.74B,-1.38%
2019년 09월 06일,0.002572,0.002512,0.002951,0.00249,2.51B,2.37%
2019년 09월 05일,0.002512,0.00289,0.002929,0.002493,2.40B,-13.06%
2019년 09월 04일,0.00289,0.002623,0.003002,0.002519,2.56B,10.15%
2019년 09월 03일,0.002623,0.002638,0.003061,0.002592,2.65B,-0.53%
2019년 09월 02일,0.002637,0.002573,0.002648,0.00248,2.07B,2.54%
2019년 09월 01일,0.002572,0.002681,0.002689,0.002444,2.04B,-3.99%
