"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2020년 02월 22일","3.27411","3.40676","3.46294","3.21628","1.89M","-4.37%"
"2020년 02월 21일","3.42386","3.53333","3.68374","3.33285","2.66M","-3.10%"
"2020년 02월 20일","3.53333","3.50570","3.82311","3.43096","4.20M","0.79%"
"2020년 02월 19일","3.50570","3.41869","3.90006","3.33304","5.71M","2.55%"
"2020년 02월 18일","3.41869","3.12616","3.51363","3.05615","3.37M","9.36%"
"2020년 02월 17일","3.12616","3.16945","3.16945","2.72112","3.22M","-1.24%"
"2020년 02월 16일","3.16532","3.13152","3.21937","2.73849","3.05M","0.63%"
"2020년 02월 15일","3.14555","3.41585","3.43373","2.97195","2.65M","-7.91%"
"2020년 02월 14일","3.41585","3.02218","3.43249","2.91870","2.83M","13.03%"
"2020년 02월 13일","3.02218","3.27787","3.27787","2.85836","4.04M","-7.80%"
"2020년 02월 12일","3.27787","2.83225","3.52211","2.76405","7.54M","15.73%"
"2020년 02월 11일","2.83225","2.50255","2.85223","2.40533","2.25M","13.17%"
"2020년 02월 10일","2.50255","2.56745","2.61133","2.36978","2.86M","-2.53%"
"2020년 02월 09일","2.56745","2.19249","2.64629","2.14524","3.73M","17.10%"
"2020년 02월 08일","2.19249","2.11357","2.22070","1.93769","1.32M","3.76%"
"2020년 02월 07일","2.11302","2.09961","2.14879","2.05533","1.03M","0.64%"
"2020년 02월 06일","2.09961","2.09443","2.18957","2.06714","1.80M","-0.63%"
"2020년 02월 05일","2.11283","1.89338","2.17298","1.85233","2.22M","11.63%"
"2020년 02월 04일","1.89275","1.97151","1.97379","1.89275","1.33M","-3.99%"
"2020년 02월 03일","1.97151","1.86898","2.04920","1.81888","2.67M","5.49%"
"2020년 02월 02일","1.86891","1.70170","1.94598","1.66123","1.56M","9.83%"
"2020년 02월 01일","1.70170","1.61087","1.70203","1.58211","614.04K","5.03%"
"2020년 01월 31일","1.62014","1.63618","1.67481","1.61436","783.78K","-1.41%"
"2020년 01월 30일","1.64334","1.54845","1.66325","1.53896","1.22M","6.13%"
"2020년 01월 29일","1.54845","1.53709","1.63362","1.52533","1.07M","0.74%"
"2020년 01월 28일","1.53709","1.49445","1.54150","1.47267","689.68K","2.87%"
