"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2021년 01월 16일","0.05990","0.05540","0.06160","0.05540","152.65M","7.93%"
"2021년 01월 15일","0.05550","0.05710","0.05710","0.05270","120.30M","-2.97%"
"2021년 01월 14일","0.05720","0.05300","0.05840","0.05150","138.85M","7.72%"
"2021년 01월 13일","0.05310","0.04680","0.05370","0.04610","141.96M","13.70%"
"2021년 01월 12일","0.04670","0.04300","0.04690","0.04300","123.20M","8.86%"
"2021년 01월 11일","0.04290","0.04890","0.04890","0.04010","130.10M","-12.45%"
"2021년 01월 10일","0.04900","0.05090","0.05170","0.04600","142.83M","-3.54%"
"2021년 01월 09일","0.05080","0.06040","0.06040","0.04980","241.17M","-15.89%"
"2021년 01월 08일","0.06040","0.03820","0.06040","0.03820","673.87M","57.70%"
"2021년 01월 07일","0.03830","0.03840","0.04120","0.03830","193.34M","-0.26%"
"2021년 01월 06일","0.03840","0.03740","0.03840","0.03580","159.49M","2.95%"
"2021년 01월 05일","0.03730","0.03230","0.03800","0.03230","197.90M","14.77%"
"2021년 01월 04일","0.03250","0.03290","0.03350","0.03190","70.54M","-0.91%"
"2021년 01월 03일","0.03280","0.03320","0.03340","0.03190","49.16M","-1.20%"
"2021년 01월 02일","0.03320","0.03290","0.03350","0.03230","42.49M","0.91%"
"2021년 01월 01일","0.03290","0.03170","0.03310","0.03170","43.77M","3.46%"
"2020년 12월 31일","0.03180","0.03250","0.03250","0.03110","25.30M","-2.15%"
"2020년 12월 30일","0.03250","0.03270","0.03300","0.03150","36.55M","-0.91%"
"2020년 12월 29일","0.03280","0.03380","0.03380","0.03200","51.88M","-2.96%"
"2020년 12월 28일","0.03380","0.03170","0.03500","0.03170","68.31M","6.62%"
"2020년 12월 27일","0.03170","0.03240","0.03300","0.03170","36.71M","-2.16%"
"2020년 12월 26일","0.03240","0.03240","0.03240","0.03170","30.10M","0.00%"
"2020년 12월 25일","0.03240","0.03290","0.03320","0.03210","42.70M","-1.52%"
"2020년 12월 24일","0.03290","0.03000","0.03290","0.02940","40.87M","9.30%"
"2020년 12월 23일","0.03010","0.03680","0.03680","0.03010","54.00M","-18.21%"
"2020년 12월 22일","0.03680","0.03660","0.03740","0.03590","53.36M","0.55%"
"2020년 12월 21일","0.03660","0.03690","0.03710","0.03550","181.70M","-1.08%"
