날짜,종가,오픈,고가,저가,거래량,변동 %
2019년 05월 14일,0.102,0.0899,0.1101,0.0898,14.28M,13.46%
2019년 05월 13일,0.0899,0.086,0.0972,0.0846,12.65M,4.53%
2019년 05월 12일,0.086,0.0895,0.0918,0.085,5.64M,-4.02%
2019년 05월 11일,0.0896,0.0864,0.0931,0.0847,6.70M,3.70%
2019년 05월 10일,0.0864,0.0793,0.0875,0.0776,4.86M,9.23%
2019년 05월 09일,0.0791,0.0867,0.0869,0.078,3.86M,-9.08%
2019년 05월 08일,0.087,0.0852,0.0877,0.0825,3.39M,2.23%
2019년 05월 07일,0.0851,0.0911,0.0928,0.085,3.69M,-6.59%
2019년 05월 06일,0.0911,0.0875,0.0939,0.0865,3.90M,4.23%
2019년 05월 05일,0.0874,0.09,0.0903,0.0866,2.04M,-3.00%
2019년 05월 04일,0.0901,0.0964,0.0964,0.087,4.01M,-6.54%
2019년 05월 03일,0.0964,0.0951,0.0972,0.0934,2.63M,1.47%
2019년 05월 02일,0.095,0.0966,0.0992,0.0947,1.75M,-1.66%
2019년 05월 01일,0.0966,0.0939,0.0989,0.0932,2.52M,2.77%
2019년 04월 30일,0.094,0.0903,0.0947,0.0891,2.76M,4.21%
2019년 04월 29일,0.0902,0.0998,0.1003,0.0881,2.53M,-8.89%
2019년 04월 28일,0.099,0.1026,0.1027,0.0986,2.22M,-3.51%
2019년 04월 27일,0.1026,0.1039,0.1054,0.1,2.50M,-1.44%
2019년 04월 26일,0.1041,0.0954,0.1074,0.0934,5.35M,9.23%
2019년 04월 25일,0.0953,0.0997,0.1022,0.0902,3.52M,-4.51%
2019년 04월 24일,0.0998,0.1096,0.1108,0.0948,7.14M,-8.86%
2019년 04월 23일,0.1095,0.1112,0.113,0.1093,3.68M,-1.44%
2019년 04월 22일,0.1111,0.1135,0.1157,0.1108,2.06M,-2.03%
2019년 04월 21일,0.1134,0.1219,0.1222,0.11,3.53M,-6.97%
2019년 04월 20일,0.1219,0.1201,0.1225,0.1182,1.67M,1.58%
2019년 04월 19일,0.12,0.1246,0.1251,0.1187,3.43M,-3.77%
2019년 04월 18일,0.1247,0.1264,0.1277,0.124,4.38M,-1.34%
2019년 04월 17일,0.1264,0.1305,0.1324,0.124,5.04M,-3.22%
2019년 04월 16일,0.1306,0.1179,0.133,0.1176,9.90M,10.49%
2019년 04월 15일,0.1182,0.1208,0.1227,0.1149,5.77M,-2.15%
2019년 04월 14일,0.1208,0.1167,0.1238,0.1157,10.19M,3.34%
2019년 04월 13일,0.1169,0.1149,0.1185,0.1114,4.71M,1.74%
2019년 04월 12일,0.1149,0.1126,0.118,0.104,6.65M,2.04%
2019년 04월 11일,0.1126,0.1321,0.1327,0.1079,11.29M,-14.76%
2019년 04월 10일,0.1321,0.1257,0.134,0.1256,8.10M,5.01%
2019년 04월 09일,0.1258,0.1211,0.1335,0.1143,16.38M,3.97%
2019년 04월 08일,0.121,0.1282,0.1299,0.1138,8.14M,-5.47%
2019년 04월 07일,0.128,0.1211,0.13,0.119,8.60M,5.70%
2019년 04월 06일,0.1211,0.1278,0.1303,0.1193,6.83M,-5.24%
2019년 04월 05일,0.1278,0.1241,0.1339,0.1228,19.46M,3.15%
2019년 04월 04일,0.1239,0.1098,0.1287,0.1086,15.97M,12.94%
2019년 04월 03일,0.1097,0.1132,0.1225,0.1068,15.88M,-3.26%
2019년 04월 02일,0.1134,0.1085,0.1168,0.1038,14.97M,4.42%
2019년 04월 01일,0.1086,0.1113,0.1125,0.107,7.21M,-2.43%
2019년 03월 31일,0.1113,0.1082,0.1127,0.1056,7.69M,2.77%
2019년 03월 30일,0.1083,0.1117,0.1126,0.1064,5.03M,-3.04%
2019년 03월 29일,0.1117,0.116,0.1167,0.1111,6.00M,-3.62%
2019년 03월 28일,0.1159,0.1115,0.1185,0.1115,7.72M,3.95%
2019년 03월 27일,0.1115,0.1085,0.1153,0.1069,9.06M,2.67%
2019년 03월 26일,0.1086,0.1074,0.1126,0.1011,8.13M,1.02%
2019년 03월 25일,0.1075,0.1175,0.1178,0.1053,6.84M,-8.51%
2019년 03월 24일,0.1175,0.12,0.1211,0.1153,4.40M,-2.33%
2019년 03월 23일,0.1203,0.1233,0.1248,0.1198,4.36M,-2.35%
2019년 03월 22일,0.1232,0.122,0.1303,0.12,6.76M,0.90%
2019년 03월 21일,0.1221,0.1294,0.1296,0.1184,6.04M,-5.64%
2019년 03월 20일,0.1294,0.1291,0.1308,0.1257,7.05M,0.23%
2019년 03월 19일,0.1291,0.1314,0.1338,0.1275,5.68M,-1.83%
2019년 03월 18일,0.1315,0.1348,0.1353,0.1301,5.84M,-2.38%
2019년 03월 17일,0.1347,0.1322,0.1349,0.129,4.26M,1.89%
2019년 03월 16일,0.1322,0.1324,0.1357,0.13,7.39M,-0.15%
